"Year","Month","X11192950","X11199500","X11209900","X11211300","X11221700","X11251000","X11257500","X11270900","X11289650","X11302000","X11325500","X11329500","X11335000","X11370500","X11372000","X11374000","X11376000","X11376550","X11379500","X11381500","X11382000","X11383500","X11384000","X11384350","X11388000","X11390000","X11407150","X11421000","X11423800","X11446500","X11451760","X11454000"
1980,11,NA,0.0001150133271552,0.00595006193664,0.0001332892164096,0.000391206786048,0.0056638130688,0.000736173370368,0.04717723862016,0.05856358247424,0.01223530417152,0.0399647457792,0,0.0030092829696,0.4281255502848,0.00626811623424,0.007462043136,0.00469252417536,0.01900741413888,0.000519651790848,0.00778254400512,0.001014593209344,0.00781190286336,0.00195970378752,NA,0.003251248892928,0.0099453132288,0.1084809811968,0.06993035375616,NA,0.1114657984512,0.00219946779648,0.00864373718016
1980,12,NA,0.000202820779008,0.0089177531904,0.000273771353088,0.000691645768704,0.00298971039744,0.0015291072,0.03817140885504,0.07270231928832,0.00841375945728,0.01728992093184,0,0.0051867316224,0.5200921737216,0.01012391294976,0.03148248231936,0.03809801170944,0.02791782761472,0.00566870621184,0.0170526034944,0.01809973610496,0.01726790178816,0.0077556317184,NA,0.00219457465344,0.02030899018752,0.1085543783424,0.09803901394944,NA,0.1795049524224,0.0068137016832,0.00574699650048
1981,1,NA,0.0002874721536,0.00882478347264,0.000898870376448,0.00213830350848,0.00418119072768,0.00339339469824,0.02062704448512,0.13039736887296,0.00641491052544,0.00629502852096,0.00909757619712,0.01832971382784,0.360379984896,0.01227689588736,0.07067411149824,0.1531064457216,0.0396711571968,0.02272130970624,0.02957415653376,0.02543455752192,0.02869339078656,0.01431978310656,NA,0.00251018237952,0.025322015232,0.1087745697792,0.07891171780608,NA,0.1277844304896,0.02732331073536,0.0053946902016
1981,2,NA,0.000498121961472,0.01607642145792,0.001002360351744,0.00205756664832,0.0035352958464,0.00340807412736,0.01440785968128,0.08003714070528,0.00742779113472,0.00361358613504,0.00240497980416,0.01349039536128,0.2937353766912,0.01112211412992,0.07742909546496,0.15922532109312,0.03661783593984,0.01216924674048,0.02125825993728,0.04817788637184,0.02324732258304,0.01218637274112,NA,0.02591408553984,0.0297992411136,0.1468432226304,0.06336864893952,NA,0.1044196724736,0.01946981615616,0.00460934074368
1981,3,NA,0.001600791745536,0.0255299738112,0.00268144238592,0.004709650176,0.0035964601344,0.00755501285376,0.01466230311936,0.05819904331776,0.01272951161856,0.002667741585408,0.0260804524032,0.05552004750336,0.5399828001792,0.0169302749184,0.12916918996992,0.12997166542848,0.0449435188224,0.0122573233152,0.02723523416064,0.03040354427904,0.02714960415744,0.01503907513344,NA,0.01620608974848,0.04099719896064,0.254810423808,0.10882839435264,NA,0.1165057357824,0.02708599329792,0.00554393106432
1981,4,NA,0.00082816445952,0.05580384979968,0.001354911307776,0.00241721266176,0.00695315625984,0.00629747509248,0.07261179614208,0.01399683566592,0.06258574605312,0.0019083257856,0.00433287816192,0.02770008274944,0.593171265024,0.00668403339264,0.0383133100032,0.05792013416448,0.03493948787712,0.00604792479744,0.02020623418368,0.0207713922048,0.0168324120576,0.0060185659392,NA,0.01093862126592,0.03015644055552,0.1873584470016,0.04526157312,NA,0.113520918528,0.0324904697856,0.0276095596032
1981,5,NA,0.000367475042304,0.07200993954816,0.000551946534912,0.000853119489024,0.00868043575296,0.00357933413376,0.1484824255488,0.00191566550016,0.0314751426048,0.00287227496448,0.0002436051262464,0.01471123454976,0.8327395482624,0.00488335675392,0.01641404832768,0.02984572597248,0.02946406081536,0.00254932752384,0.02143441308672,0.00792933829632,0.01089702955008,0.00354018898944,NA,0.02613672354816,0.02252803055616,0.2321307058176,0.02686580186112,NA,0.214808979456,0.0464359274496,0.05323494970368
1981,6,NA,6.73051825152e-05,0.04015802492928,5.9574016512e-05,0.0001015571837952,0.01068662439936,0.00091746432,0.1490696027136,0.00590357707776,0.02629819726848,0.00405641558016,1.83737521152e-05,0.00346434527232,0.877585204224,0.00405396900864,0.0041958701568,0.01117838527488,0.02142951994368,0.000845045803008,0.01185853215744,0.00217500208128,0.00728344341504,0.002201914368,NA,0.02484738035712,0.01342433793024,0.1272461847552,0.02602907440128,NA,0.2374153003008,0.05505519891456,0.05675311954944
1981,7,NA,0,0.00775807828992,0,0,0.01360538422272,8.35259516928e-05,0.1590271488,0.00493962789888,0.0122328576,0.00469497074688,0,0.000933122377728,1.075512840192,0.00372368185344,0.001087256383488,0.00520385762304,0.01681773262848,0.000146549634048,0.00750363485184,0.000463869960192,0.00617269994496,0.00174685206528,NA,0.01200777302016,0.01118327841792,0.3942894661632,0.02415255404544,NA,0.1336072707072,0.05655494725632,0.05747241157632
1981,8,NA,0,0.00327106612224,0,0,0.01073555582976,0,0.140555533824,0.00331021126656,0.02079830449152,0.00377750642688,1.89119978496e-05,0.0007687372372992,1.0068131119104,0.00366251756544,0.000772137971712,0.00425948101632,0.01592962716672,4.27171387392e-05,0.00634151337984,9.04742148096e-05,0.00578124850176,0.00160739748864,NA,0.00984255722496,0.00821314059264,0.1704526377984,0.0199517907456,NA,0.1011901980672,0.03767475483648,0.05146607849472
1981,9,NA,0,0.00211139122176,0,0,0.00883701633024,0.000226552522752,0.0973001493504,0.002117752307712,0.00663754853376,0.0031071458304,3.2784058368e-05,7.35439398912e-05,0.497999632896,0.00360624642048,0.001843736297472,0.00642469681152,0.01599568459776,8.28409116672e-05,0.00614823422976,0.0001466964283392,0.00594272222208,0.00160495091712,NA,0.00788530000896,0.00517694533632,0.161718377472,0.03097114887168,NA,0.08631015008256,0.01572166858752,0.03775793826816
1981,10,NA,0,0.00524300276736,0,0,0.00717824083968,0.001330690249728,0.01025847438336,0.01407512595456,0.00603813851136,0.00579348135936,3.425200128e-06,0.002145398565888,0.2831661877248,0.00467050503168,0.01180960072704,0.01117593870336,0.02443635634176,0.00122817890304,0.0115478175744,0.003249291635712,0.01034165781504,0.00355731499008,NA,0.00315852383232,0.01064013954048,0.1078204068864,0.03677930966016,NA,0.1178268844032,0.00505461676032,0.0170403706368
1981,11,NA,8.67798918144e-05,0.01321393277952,8.11772430336e-05,0.000168568777728,0.0061898259456,0.002233475140608,0.01397236995072,0.01889242527744,0.01646787290112,0.00697517540352,0.00624609709056,0.04232079415296,0.4611542658048,0.01914197557248,0.18637003210752,0.1095207740928,0.07768353890304,0.014741327379456,0.07039030920192,0.06364511152128,0.07024351491072,0.03619213249536,NA,0.027125627756544,0.08026467185664,0.5899662563328,0.21207126592512,NA,0.383377757184,0.020918186496,0.00655436510208
1981,12,NA,0.0002930503366656,0.01525681999872,0.0003309966609408,0.00062265245184,0.00436468359168,0.002906282308608,0.01498525056,0.02282161913856,0.0106181203968,0.07675628829696,0.01892667727872,0.09661266275328,1.650701804544,0.03869497516032,0.24786950040576,0.29775754027008,0.08065612329984,0.02675081299968,0.05351385885696,0.10128316778496,0.06699691450368,0.03676707680256,NA,0.14380213423104,0.09363763178496,1.5055222505472,0.6322674779136,NA,0.8068303558656,0.10115105292288,0.00903518862336
1982,1,NA,0.000758192514048,0.03212837720064,0.003315593723904,0.0061408945152,0.00661308281856,0.01829301525504,0.01573634801664,0.09033720680448,0.03093200372736,0.16108716201984,0.08705146125312,0.1776577909248,1.0883328749568,0.03019313912832,0.13743126199296,0.1683730520064,0.05998504052736,0.01424393938944,0.03367950354432,0.0407598815232,0.04296668903424,0.02695387843584,NA,0.1538404171776,0.0655558838784,0.9882191683584,0.5700266984448,NA,0.7746090089472,0.23214049210368,0.00576656907264
1982,2,NA,0.0011498886144,0.04387681363968,0.002038972704768,0.00382643785728,0.00410045386752,0.02023559304192,0.08368253227008,0.19389079296,0.07612262627328,0.13700555854848,0.072418516992,0.21173363905536,1.6029447284736,0.02711535215616,0.1722264021504,0.1886795956224,0.0675131410944,0.02105764107264,0.0463869960192,0.09377219321856,0.06271296777216,0.03019313912832,NA,0.11537786631168,0.07943773068288,1.085421454848,0.7467914907648,NA,1.0097979291648,0.15404592918528,0.0043059658752
1982,3,NA,0.00216276922368,0.06420292982784,0.00744491713536,0.01245794217984,0.01780370095104,0.03088062572544,0.127955690496,0.3295776494592,0.0936058263552,0.1748809322496,0.08382687998976,0.214564322304,1.0883818063872,0.04000389092352,0.14929468729344,0.1764467380224,0.06665928763392,0.020428872192,0.04166266641408,0.0442340130816,0.06184688145408,0.0324293054976,NA,0.05290710912,0.07530057824256,0.9383335750656,0.5529006978048,NA,0.6813946340352,0.12638254500864,0.08063655072768
1982,4,NA,0.00450413816832,0.20078033836032,0.01867468041216,0.02861754706944,0.5123610077184,0.04918587383808,0.3838181400576,0.5170584250368,0.0390962128896,0.2270663027712,0.11043334526976,0.2930014052352,1.5975133396992,0.02381982031872,0.1421335724544,0.1998604274688,0.08330331368448,0.01948938872832,0.0632683395072,0.08534620090368,0.10963331638272,0.06451364441088,NA,0.15818797476864,0.1356134593536,1.660732747776,1.048111239168,NA,1.3033131144192,0.402216357888,0.36865184320512
1982,5,NA,0.001388918651904,0.187652035584,0.00313405811712,0.00400748414976,0.29091692630016,0.01373505251328,0.4324070504448,0.431575216128,0.02084723592192,0.2671166785536,0.00913549805568,0.09611111559168,0.990616808448,0.03175160518656,0.0462157360128,0.0646017209856,0.06056732454912,0.0073152488448,0.04313794904064,0.04108772210688,0.0425458787328,0.00888350118912,NA,0.11958596932608,0.05518731377664,0.633172709376,0.5486191976448,NA,0.720759969792,0.04928129012736,0.04784759921664
1982,6,NA,0.00046362530304,0.1236007931904,0.001184874587136,0.001113679355904,0.11625618548736,0.00835259516928,0.2210722025472,0.138965262336,0.0822292687872,0.12215486942208,0.00277441210368,0.0243556194816,0.7744866803712,0.00477326103552,0.01834439325696,0.02789825504256,0.04031705207808,0.0028624886784,0.0297747753984,0.01020954295296,0.0179333692416,0.00417385101312,NA,0.04306944503808,0.02602907440128,0.3461164729344,0.2556422581248,NA,0.5171562878976,0.0452371074048,0.04508541997056
1982,7,NA,0.0001867223384064,0.06945571888128,0.000428150016,0.0004257768416256,0.03200604862464,0.004036843008,0.1996891674624,0.1348305564672,0.0847981688832,0.07514399766528,0.00112909275648,0.00977160665088,0.8226841393152,0.0088810546176,0.0103000660992,0.015963879168,0.03187638033408,0.001148176014336,0.01895114299392,0.00344477270016,0.01269036647424,0.00270590810112,NA,0.01387695366144,0.01791135009792,0.2942980881408,0.2003986732032,NA,0.26574904507392,0.0507296604672,0.04599309800448
1982,8,NA,9.9330803712e-06,0.02057321991168,5.2356630528e-05,0,0.00975448065024,0.000985234351104,0.1684953805824,0.0494574432768,0.092725060608,0.04169936498688,0.0004794546207744,0.00419831672832,0.907922691072,0.00377016671232,0.00490292932608,0.00784860143616,0.02235187740672,0.000410534701056,0.0113276261376,0.000751342113792,0.01053004382208,0.00219702122496,NA,0.01058631496704,0.01327020392448,0.4025588779008,0.1990041274368,NA,0.28718345816064,0.04545485227008,0.04448845651968
1982,9,NA,4.5750887424e-05,0.03842585229312,0.0002149557737472,0.000185694778368,0.00502281133056,0.001272461847552,0.1633331146752,0.17798807808,0.07016033147904,0.03532115303424,0.0004791365664768,0.00576412250112,0.6975420060672,0.00387536928768,0.00594761536512,0.00837461431296,0.02199223139328,0.000386313643008,0.00983032436736,0.000492250189824,0.01010189380608,0.00210160493568,NA,0.02009613846528,0.01085788440576,0.4533741683712,0.1929488629248,NA,0.2520702637056,0.0212294916307862,0.02525351122944
1982,10,NA,0.000172727949312,0.03609426963456,0.000711218340864,0.000934834977792,0.00529438076928,0.00251018237952,0.1999338246144,0.2329380744192,0.08362870769664,0.08072952044544,0.0004983176871936,0.01534734314496,0.5735252957184,0.00428883987456,0.0112786947072,0.01297172219904,0.02964510710784,0.00112909275648,0.015535729152,0.005182083136512,0.01352709393408,0.00361603270656,NA,0.00805656001536,0.01498035741696,0.298604054016,0.1420968738816,NA,0.21957979392,NA,0.01502928884736
1982,11,NA,0.000503504418816,0.05204102280192,0.004656559574016,0.00804432715776,0.11912601388032,0.01162121472,0.06409283410944,0.06241448604672,0.0880521090048,0.1224019731456,0.02758387060224,0.05719839556608,0.7742420232192,0.00911103234048,0.05030395702272,0.04495819825152,0.03924790032384,0.00519162476544,0.02434094005248,0.02374153003008,0.02264057284608,0.01039792896,NA,0.007681255944192,0.02929524738048,0.3284277608448,0.1996647017472,NA,0.4581939142656,NA,0.00453594359808
