"SC","SJ","TL"
121.242364538616,60.303811996566,72.882312457689
114.402492551782,67.4927603868998,112.913849692694
153.224216154347,71.1709038710263,109.408887658433
11.9176464391967,12.2095923941277,12.279492746895
23.7232048039042,10.4600057299907,20.2766295132832
7.70900755169137,6.61787776428628,3.62403895733723
18.2391077862943,0.755611610689006,0.762310402381585
0.419853089107851,0.815602208819564,0.514322005959382
0.338908238264837,1.07338961409077,1.31799875544385
22.1290725525793,27.3703385318583,39.2941396381664
68.116324508763,46.9825740616924,46.7218370836798
226.431905180366,64.5175127051253,103.063426825203
156.698492643762,76.6661745993114,99.7347965303714
12.7887219736932,13.5194930495635,16.4302532185769
24.8744130532856,23.2680494708305,23.8945950904527
81.2912731993389,60.2571635160501,77.0460309855828
54.0929835358801,16.6358851057861,27.0824711884002
25.2045903846383,7.09580743511841,7.53726274426602
3.3545654450466,3.50533850913793,3.58327932477334
1.36527071037363,6.50744113668241,1.74157522178124
2.34415079780246,2.08433115697684,2.89592374902813
4.33461373287117,0.067479558537207,0.739332366378116
210.841859250974,52.9255220863609,100.763752279467
99.5772450615121,78.3196214604163,98.4284131618837
60.1406451089977,18.1396565845728,31.1166340566699
52.4224384314408,52.6557939916191,59.1207364300105
287.539117306812,57.7469292450711,147.805521391558
45.8824219203184,11.1006668012593,21.6113907901321
27.6675183135043,18.1010437485924,18.2518292434917
16.6576173813293,1.12520032796745,7.96820638083551
0.102089931076346,0.253614063986949,0.0719262327573548
11.8358551530813,0.858955847842559,4.96524617059145
78.2161390684289,27.9638593513168,61.4871976925929
112.132280048571,18.0128033490733,69.5892900649907
52.2093830797165,15.4286377906974,47.2533132730556
1.76634187743399,0.260666394934632,0.746675508861209
150.654067989672,69.4797330549869,97.0653480991406
91.5309384128867,54.1668949934272,83.3403157962589
60.468664584389,28.4184980020192,44.5632739199478
27.8356716268637,17.0260658249539,36.8138632512023
124.630070740025,33.1833131663251,63.3178487015719
8.94656200717828,2.02264104268176,2.62972275409025
4.74780687104356,1.57955927992905,6.61723498775366
11.1281478335836,0.747845870663954,3.07918482362289
12.1760135057307,7.4447874096345,7.99199834702478
19.4179171611423,0.895284136252661,5.27736676090937
29.8963082299254,16.0776439291236,23.7779108673223
33.9648892137497,16.6375723606735,31.7482569637607
23.1866551446696,19.7156651554201,12.4125151308898
68.2074453011257,18.3312780151383,50.1035561836265
324.663699550323,245.072279963645,306.039977327008
42.6371098550816,11.144380212445,21.8848230236801
48.0746295268257,8.59351105166341,28.4960219813781
21.7796805533546,2.34969868825668,11.1781437919215
9.60514164867604,1.69190965247223,2.13155532447128
6.315639133262,0.752029435763376,2.32669083980998
1.96395903812022,2.11747587893294,4.76791089073692
49.2443269959986,29.4030809306211,76.0169664122877
48.8287903862632,16.9217592039857,28.6054629406097
83.4025105609501,45.9858647160908,58.4289859292718
60.008068678274,41.5225253518448,43.6647761811669
214.067924582925,118.997353593541,174.945394975241
101.156931360363,59.8856459030438,84.4045755154752
48.7862704990658,5.7400834030914,10.8163721558914
6.12758946999051,3.18758381005746,3.82028968289503
41.9014748613676,2.36422976168044,13.2287239814925
7.6546908527816,14.6562036002676,26.2830874776906
2.10697002410609,2.52959320777417,3.57354951841133
0.939838215955949,0.746346279954622,1.49381475280268
86.0513224433707,49.2175233406993,57.0507330839139
29.3689439320864,1.22530458118146,8.33838374967005
240.36016984215,108.024466920074,193.029059866578
313.53330669534,167.440114840853,272.655047202081
193.125536614425,120.873567771444,171.287122645024
118.628542153295,77.1748054107485,109.051490206665
75.4382448534125,8.87952206822555,30.3190592254932
68.2264594688023,3.31647710614313,25.1415652792686
54.863972503697,27.2794991807185,32.7608673903046
1.8167448525373,0.108548242090704,0
11.7287752859151,0.696670072532155,0.0384902610724608
1.7607823788402,0.333557644990411,0.00851927068234231
52.7379688509542,10.1153953337124,21.4227124215457
56.250419680423,36.1906921575036,41.1010832913032
114.274749941357,40.3361525187118,59.8547318273197
73.5986718199243,32.5916296201754,54.1899851195505
147.87533707215,89.3438451069842,127.791133509105
29.4609963378317,28.0076046769773,18.7978383795853
51.5909441328158,37.2376238826056,58.694000831838
52.4005448605431,29.5219946780949,42.2805876520428
7.12173226142456,0.206758789431825,1.06225487326235
0.734514873948463,0.583061324098191,0.389251554627597
0.0363041189810883,0.0318765331844808,0
7.39648443458709,18.5495376095672,13.3544206428861
15.9092421145716,24.9918144192982,36.1231985220611
160.148440889581,61.9478070231022,125.905853235914
137.899974604766,40.3346177750889,73.8334102318389
504.536662237486,200.655843832994,331.327514082477
38.4150103225042,32.8283430490938,25.7811736219215
386.358591459436,202.860504973841,303.141507167318
131.639931317761,36.8143118967897,86.6923965870272
86.3725144244441,53.2013707631744,81.4453174822863
59.3835887679792,17.7407465393877,25.1163920312811
5.06579863027684,0.962073181296557,1.54478574260867
0.0282796338272763,2.05875633665993,0.201267716377376
0.215216018652567,0.29735527358387,0.300459594290614
2.00472768711641,0,0.0125308743034155
11.1190402662387,0.618377760087996,2.72015872479185
256.714333696169,67.5875413135145,158.158119694899
226.070522123289,90.2202383471822,171.91850756848
244.586639642606,145.533726395102,194.005305315912
98.0921530428958,57.1553483317353,98.857894687202
106.489554928533,34.1623646697594,63.0135002290368
130.644139493685,16.1579505384084,70.7228309046022
10.8326045767897,1.90041741410559,9.22591172959485
7.13387574245913,2.28065739914241,3.51221757893436
2.26588672558043,1.63148732681959,1.34959179807137
14.6390505566871,0.424599754421175,1.36877953009867
50.4120068718149,44.0494619854532,52.1362428143466
122.285068444093,93.0200951678384,142.339899577691
408.278576981394,155.396436032758,282.966920687458
327.094026225983,187.983709701045,327.241232355452
22.4266487456432,13.1302849525618,12.7628528818371
50.4629869880065,5.76874529390535,5.96325072773542
46.6945206164632,1.86332951625771,15.4454815495009
20.2084018555604,0.815441539751578,8.3277447131661
37.555372962908,2.81841536891981,13.8421036149442
8.71505743713631,2.61710139350511,2.82985785625152
15.356508003584,0.574412918740566,1.55001491946919
20.4410546968036,9.33378945479653,5.01980439643689
55.4972956379164,11.7024844545667,19.1905611391253
178.753794982613,65.1809881831034,93.3576394202449
88.3361727585782,71.2666280298865,75.200359320769
315.853295702902,104.90994163351,230.916739916337
391.791247761113,224.130475169796,322.241404198632
127.221347775667,109.374419464211,124.166245234047
91.8465329589233,64.1232628561099,80.1483813142361
161.882770467623,70.4806660054067,106.45780224727
43.9596615561559,32.9425548105813,26.7997020441271
6.47057917748964,1.8214717914915,1.57971653478945
0.761605719969213,3.53788020658171,0.617000826715904
23.629585339149,16.1231165423255,23.1538019129131
31.3229626903272,11.5388458785666,16.5312291616925
208.785973256022,33.3216578276159,76.0345930849622
83.0072840082291,28.4065249835675,55.3915794147676
135.259804734813,108.231928445624,147.187235464261
243.573086487183,46.8456774321328,166.656267264944
96.8715470458059,28.9029877133186,54.0263228347279
55.9022121187206,46.9751063013116,61.2344721008819
14.6226267646491,5.50400612205446,11.9043700720156
15.3043821543769,4.76670768544537,9.44072564805043
1.18647025172261,6.50497465573977,2.38013469073377
9.50864255795166,1.49635282129486,3.62695110325018
1.04590983937816,5.18063000726952,4.23800413771615
41.84014092612,0.926131642967571,11.6875064366557
101.109255440721,21.1336614890595,54.1891467146887
31.410135464701,2.41935854256447,10.1000953212387
229.702462088543,90.2234287339941,216.57717315794
297.197292976903,149.750932865813,250.534521049945
80.3268965989556,49.9283785543184,48.1576626343298
68.9268881420249,35.8576958206766,54.0912100669017
45.9746277067154,11.294126721534,39.7344480277148
13.3115324898433,9.93212427745092,14.033861991681
4.19129450651769,0.0592784138344219,0.0558644841513699
0.5249702518999,2.86458544424117,2.06833070852657
27.10537389462,2.70134709423018,13.4018184631396
89.417791994574,49.4731795222469,86.7466472755366
35.2216942802447,5.39655315175721,20.5428769219431
42.8975800769553,4.30694848298498,19.4009191860463
108.440847634778,87.0403245511059,110.091723480414
157.666368702947,93.8914496576991,122.299372565929
73.5524546865468,38.7885183968314,68.4034783094195
64.7544425588996,62.5441508554866,83.4976858565089
3.55111853442378,0.664287816745306,1.35890136752089
14.8349407333194,0.00230253475774552,0.71655242461935
3.6786306651226,8.32378005066214,6.78795691338374
0.243189244839396,0.0689930499666782,0.2983356813289
18.2823670501294,0.778264513126942,7.39119767562303
31.1592446256393,11.8675621286924,19.5511686737409
180.870012473514,71.5865747427609,109.962705062032
246.534682533561,99.3153651000434,184.072996366385
105.588520303853,39.0519030852485,59.6941624407051
66.5128740840973,13.0732313999152,45.6648719212943
90.6578576877952,48.0958933274666,86.8064807602542
36.0960125936924,16.3696941948901,25.6601856495122
33.5229675141025,11.7734448046862,29.6459834030197
2.0950528606753,1.4425179892011,1.32364940265692
2.30064119310398,0.457505724313968,0.907240363037645
0.0580000002719824,0.040809484735504,0.0459345215717809
0.507300000016373,0.736378576739681,3.81323663110616
0.611119679908814,0.999476695401276,1.17902445257646
107.394283723722,98.4392441623248,108.560976346202
373.984536764551,87.9035850004008,199.685380500133
113.273773212127,9.56953311652771,28.3888279716849
58.2176521436301,61.2213957171311,53.4045257881759
110.359119906087,42.3382023692813,58.0546133544897
174.413502019712,65.2243074080248,133.633033171068
44.9596210425178,34.7940016371835,39.5092387308088
1.19799588070426,0.485767372348089,0.236769166986699
2.97702013641107,6.97423712490583,4.32851388621194
23.583220588629,8.49646566283403,15.3992337401279
3.90509199149274,2.98157277307092,2.82293783943584
1.57924485100892,0.371728944453441,0.728618317892929
98.7316629088989,28.0174300877266,51.7271608098928
276.006549916387,95.1214153355297,184.06632039955
104.21195540199,39.0349566599237,64.5720638570774
242.055219623208,90.3292948067042,144.0670443589
39.2122006692384,22.0093283036256,26.5531897893646
28.3141587824396,4.65906827378328,7.44451014921095
26.0975317998536,2.05353230427904,10.7178073008183
5.99191006864466,0.76680744172127,1.15100207430649
1.74253043339546,0.530195011979865,1.01498342443538
2.79680069017041,1.14688838693239,0.627661003531312
5.41145515192499,0.344267783637782,4.1306547814289
121.125281350073,74.9856156774554,135.953798647397
61.129330900441,20.1119341790761,50.9417874073024
184.141518131492,82.713046108224,135.239521855
152.295590582265,148.294123175489,199.863974332118
87.4623496099249,64.1897072148732,106.567445970797
146.791415353771,89.1091929597145,142.672990782351
71.4991098250623,34.917391671378,47.7237517348573
147.98120555504,49.2856246760945,83.6584881825216
40.9894885631666,0.167340147223526,11.2311458859775
0.293952860293624,1.78408503730835,0.312193949510061
0.329187186047045,3.86908626565211,2.82680273017097
7.25095629387157,8.97790718773912,7.72036427861669
24.1425379663638,14.0372133960769,11.7799614594999
114.213046625713,7.72696566247882,27.8942523701182
392.010418002829,73.0700212844746,225.217993373847
183.80295880752,123.586244486437,166.970412215206
121.340009451022,30.8319623946461,63.1645689872207
225.549488188964,116.895135797639,185.347004695597
204.452745885434,107.754897441614,180.891383799092
29.1982887560497,18.5755004265714,31.8286767454499
6.93745217772011,0.943676615559564,1.37557604653119
0.95541899310954,6.67153351650909,3.87278573340083
0.869724483684572,0.11148487337733,0.437067548675921
0.583483295216869,0.0928544565143451,0.731997100115702
7.56025286153563,9.87235241265737,14.7815234217217
96.5272073091031,6.69142478119801,40.7851607710605
140.466610978343,50.5115245691792,86.3033075079699
18.3637423401247,18.1939341713928,25.0358325830397
204.773158375895,64.742939908097,144.863952271532
24.4640949476491,22.822523307832,24.9017675080044
55.3644016010538,22.6341291674803,38.7505864192972
19.2023830557197,1.58571340789305,11.5918557837423
9.59396864457106,0.146717498052575,0.751957315347847
11.9714059607911,0.333771465694987,1.07023290622915
1.06213890164731,4.55637407800296,1.58786323907301
16.3382807876914,8.28449713849273,8.81805346430446
70.9114340745612,15.370074001961,22.9858864272245
23.1157588145007,4.5395020367117,13.2531790273674
124.343642756813,59.1758369237675,94.4948089337181
240.535304178199,117.795343440181,208.593414395171
120.423564715789,80.9424420005946,115.730447501203
23.1221464617809,5.64528903944499,9.7790182441657
11.8663002293108,0.973212183766074,2.84275382877013
24.8191219655864,10.6281447207284,19.6292217398756
0.925230663770664,0.000612428464670913,0.0669970987903547
0.391445536904934,4.70752412248296,1.76360713147926
1.1027265452457,0.70780089876668,0.0189573146169137
0.703331807673828,1.34549713822449,0.248075009950649
38.0343794024013,4.6244255902192,19.7847111310769
90.6654121560418,44.0400114637462,66.7617658333713
98.0344138064701,54.9895932220184,89.8861376244252
47.9346162514501,40.1063589876242,85.3620999063934
209.093428335037,78.9383057822776,140.193774868728
119.833278911774,29.2294202906156,86.7966253645826
31.0778539992579,14.6593430154612,28.7996237054915
78.2029471267552,16.5097260557142,49.1272378904514
33.2902368340858,10.6068532184246,12.513815179219
0.455234781762444,0.909966480033786,0.674078325012879
3.42430595351195,0.822699101359826,2.73647036942194
3.00221510436535,0.990801308399736,2.38799627031798
82.7530560796812,48.393689301031,86.760146184922
42.3634512295712,7.31759402887951,14.6797965165369
106.243330876069,85.83851512806,121.759871123591
247.978699513922,100.472962288221,149.007674318797
117.509178458744,96.8920093693893,119.830830921437
88.3068766718325,31.8672162900669,69.0399084059569
139.034755207909,74.4231949838964,124.355164552002
59.8002952276706,11.3304309161774,40.2910605022337
12.392483989505,0.224464840937321,1.10215955217332
1.41030572005974,0.386718316471721,0.453695814178358
4.88613226243385,0.043992641241707,0.116979278832332
8.27978833604165,0.0747988552112286,0.0790907584722345
126.884365466148,35.8051467686526,97.3174525711459
109.654713973301,50.6765993419039,109.247505170598
264.548213923823,257.81634641415,263.560163452869
43.1113860563501,40.792925575378,58.3561686339143
137.965060918009,60.7987293225278,125.254927358932
292.38661107515,125.424131649981,233.889873616882
54.8827753194332,14.2933462818246,23.9552714493677
73.6092411805072,26.1507881870547,52.3824968812281
61.1140892491324,16.3536275471614,52.937101088665
1.23738489661166,3.96730539831028,1.10677952612303
0.0795622422131848,2.39539820104505,1.05116162351295
4.06729931242682,3.97169174390964,7.37603316080347
66.5537372394885,27.7546905070811,46.7948810780537
50.7074713849912,30.1464161974236,29.3017463589228
7.75009976158015,0.781697057054008,1.36593700746936
130.138742140283,56.7425515907082,93.3712059563243
43.5749940525203,19.0538176631011,25.7415773028711
233.97549558286,61.288674962004,123.787494052361
111.575675720372,70.5649431447757,96.2707456082069
12.3145112031445,0.587592395818571,2.61897927937051
17.6976546768534,0.392634914926901,8.27835433728909
1.43493043190117,0.171613246719722,0.628050974217543
0.889257438193359,1.59339002662172,2.4221011165113
0.277017620497397,0.279342599893625,0.618984666456186
42.21661786673,8.07846851696022,22.5857094927566
192.590264243119,22.8014693439615,83.3164741786446
305.358086807286,94.2878348646063,233.764524000589
30.6784180741561,24.2516328696335,28.7699108977462
15.5347157910223,15.740506954546,14.4546320123688
56.0052260717484,20.1988385119403,39.5878374985625
37.2841302046787,7.35485894054648,25.0179133951244
27.957689471292,6.94615125912699,13.3247343466457
30.66712446817,0.115639411345384,8.18029051098608
2.68415926900992,4.43219746929262,1.46663364698348
3.21088764337986,2.66061446585273,0.714636137447775
32.2346297574261,1.55016352928423,10.7563580517797
10.103431585895,8.10764430719566,9.97672731135381
33.254576429677,14.8673626407189,24.4271695220614
12.2567073165016,8.55716558903431,19.1607401684711
18.0139606300316,10.9758810297175,25.5915569957736
185.375895055208,41.0648810266961,111.598864472757
170.408634760178,48.3599141285445,85.4125093293299
47.5009826340446,35.1170703601564,53.5569912965397
12.8725688830233,6.17232215583579,9.36744341681232
2.89894256446837,0.000220359767147874,0.568440944253758
4.52612700687532,2.30379844230815,6.94740903972023
9.94808352221772,2.84758789716604,1.76330376888981
27.5120345501387,3.67269665433978,13.9046050558646
46.8305182923751,0.00419664757633894,4.34668918692918
89.8600599498443,30.2361246872806,52.9458151294441
295.749409113869,85.2169808039193,153.298424255586
8.02344622729411,9.0649214975676,2.51895565580747
120.404470653665,38.4414476782985,77.4997198663704
20.9788807840724,7.99429108747353,10.8214202197183
45.1314214866822,17.2573401508697,47.8890543025507
31.8678709605076,16.819044577666,22.8667795342728
8.17579542441121,4.01395788498376,5.78722378081786
17.4486096159218,17.7061075171645,10.1639154588492
1.81850617801285,0.992347915377106,1.09677123814667
9.90678169014168,2.76312550925954,3.08786116646248
20.2104116792105,24.3779742529133,25.7265980000385
66.4469999935316,52.6461217959007,89.2939228859375
193.98175774188,66.5715935707872,137.629400341431
275.981709688479,101.687700370639,179.097936988322
42.379645534511,39.8461561592894,35.8639726528131
255.527763735948,66.7118826163956,161.995302977327
42.9614304213011,31.9385093903795,60.1680861586513
42.5850366508933,11.261476286639,17.4570136761499
18.1278048016541,1.79612019771882,3.68309199865737
0.615648055755218,0.0187309893479804,0.0461454620610705
0.406145766705117,0.369882665723616,0.151773725489494
0.740366361710164,0.101367130099993,1.15346498230665
185.161189471666,27.324526583086,124.035283817871
104.642850644528,30.2661467586885,55.1783679415959
186.097342880912,93.3830882729026,130.396846331752
380.806295171428,261.308577829955,390.035984303316
334.844714830342,130.032123386324,285.20367066296
117.794086900183,34.7365384251976,77.4993571772696
141.263833869567,38.0323622206246,102.186223781015
9.44307757035639,5.61637816535962,6.79330501377733
17.7473933591936,1.69438512043313,6.05492250024325
1.60343432654446,0.310318070771009,0.17764566946955
4.23459794017914,1.95019010515775,3.61449896152512
9.4678585884087,8.84777882705574,14.1566038322196
15.3047425604641,1.46847424285956,6.94297430314466
177.757168868477,22.6030601133296,89.0113792382875
10.2138102979993,1.70923385072379,5.74455739672754
135.378525234414,48.0679060202199,93.6055573796613
14.7867391258005,8.90407154688807,17.6440986389448
209.367166476392,147.355921345272,234.551706158369
103.697505254331,25.717320483601,65.2146373708071
34.7239908299019,2.95855846349697,9.66484956361023
3.60709839745665,0.0210130824383808,0.00521508495963475
1.75899656615079,2.35283524059695,2.23950269179715
0.0339979405342804,0.175744072656413,0.131427683266381
1.53451533174793,0.471513491311007,0.424155822721662
23.5783077867744,12.3008021219834,14.492727715809
121.053664784901,60.9747809593734,118.24339579785
94.3078558251841,28.2522563606817,54.7460563772702
225.202835722864,86.2038455863323,145.630314758592
360.211870403857,144.369244931081,257.797358609708
171.828561311456,102.549836739691,135.065448669294
63.2757052955147,10.1096835581756,23.334709070522
113.067823313139,70.8943741631527,99.3157829109979
3.98596109859456,4.03229517591238,3.22973353414956
0.365570022899165,1.44744603483185,1.81749606330592
5.23125331514657,0.00323139821075075,0.082590136826297
33.3702363938919,1.19281929449916,8.06247368017331
5.25510365839739,0,0.244096559971525
27.8880372977639,40.9536700474855,35.4128673508411
192.788264396371,86.4997825497793,157.242084980604
93.0092149053613,14.5044750692605,33.6510650632394
1.1377343242672,4.69963123866436,1.89174015621831
