"Year","Month","SAC","YOLO","CSMR","MOKE","MISC","SJR","EAST","TOT","CCC","SWP","CVP","NBAQ","EXPORT","GCD","PREC","MISDV","CD","XGEO","WEST","RIO","OUT","EXPIN","DIVE","EFFECT","EFFD"
2011,2,1.683485862912,0.0552191192064,0.06777981739008,0.04027790693376,0.00252486180864,0.5959114251264,0.70649401125888,2.44519899337728,0.00099575460864,0.40517426285568,0.20999168013312,0.00092235746304,0.61708405506048,0.05993855566848,0.1671253005312,0,-0.10718674486272,0.28831866734592,0.44740698043392,1.48040085417984,1.93530657632256,1.87896692736e-05,0.00170770692096,1.97474286265344,0.00036453915648
2011,3,4.3977123072,2.2012170951168,0.28963247625216,0.14059712553984,0.17165635098624,1.03428811008,1.63617406285824,8.23510346517504,0.00038166515712,0.25857569737728,0.22873975769088,0.00030092829696,0.48799804852224,0.09926719285248,0.25013257906176,0,-0.15086538620928,0.70843414247424,1.95466629676032,5.93273776370688,7.89796590971904,7.2907831296e-06,0.0006361085952,7.86797583602688,5.627114496e-05
2011,4,3.94387329024,0.55268539951104,0.1593452030976,0.2311765429248,0.01130071385088,1.93646135808,2.33828381795328,6.83484250770432,0.00575678278656,0.28665989185536,0.16420409413632,0.00072418516992,0.45734495394816,0.13555963478016,0,0,0.13555963478016,0.62075391234048,2.41357460990976,3.83784377370624,6.241937918976,5.137800192e-06,0.00068748659712,6.3205584947712,0.00010764914688
2011,5,2.69856838656,0.0336525912576,0.09952408286208,0.1631129232384,0.01093128155136,0.959300692992,1.23286898064384,3.96508995846144,0.01024868809728,0.12883400967168,0.12740765847552,0.00423012215808,0.27072047840256,0.18019243901952,0.05495733605376,0,0.12523510296576,0.40309467706368,1.2838506379776,2.29405714458624,3.56913927023616,4.7952801792e-06,0.00076333031424,3.64177553209344,0.00016636686336
2011,6,2.973073711104,0.05301475826688,0.06928445887488,0.121227618816,0.01626725403648,0.7822667778048,0.98904610953216,4.01513457890304,0.010948407552,0.4601144729088,0.25716157903872,0.0057616759296,0.73398613542912,0.27035349267456,0.07458862593024,0,0.19576486674432,0.47183844363264,0.59964733983744,2.49943214426112,3.08538602330112,1.3211486208e-05,0.00172972606464,3.340976903424,0.00057983745024
2011,7,1.640670861312,0.04858646381568,0.02046801733632,0.1533021714432,0.02044355162112,0.6512039414784,0.84541768187904,2.53467500700672,0.0134928419328,0.54318536229888,0.32057915940864,0.00759171142656,0.88484907506688,0.32430284126208,0.01346103650304,0,0.31084180475904,0.42340856039424,0.18193684451328,1.17881442948096,1.3389841271808,2.79398467584e-05,0.00389983500288,1.89346041704448,0.00261538495488
2011,8,1.303777963008,0.04491415996416,0.00501057847296,0.06234598204416,0.01757372322816,0.4088465667072,0.49377685045248,1.84246897342464,0.01684219834368,0.543934013184,0.31901090706432,0.00743268427776,0.88721980286976,0.28302184000512,0,0,0.28302184000512,0.5275786825728,-0.04983421529088,0.7418738820096,0.67222733054976,3.55486841856e-05,0.00485155132416,1.43362240671744,0.0040613087232
2011,9,1.544765257728,0.0283924624896,0.00271814095872,0.03505692331008,0.01366165536768,0.3135526060032,0.36498932563968,1.93814704585728,0.01244815589376,0.52541835992064,0.30700558061568,0.00770914685952,0.8525812432896,0.1896949228032,0,0,0.1896949228032,0.6080708855808,-0.00281845039104,0.91197666008064,0.89587087976448,3.13405811712e-05,0.00395610614784,1.62459443985408,0.00329797840896
2011,10,1.339008592896,0.00948291121152,0.00477815417856,0.07836123921408,0.00498855932928,0.3812737056768,0.46940165839872,1.81789316250624,0.0105324903936,0.4976571128832,0.30628139544576,0.00558552278016,0.82003205578752,0.14075859926016,0.0588889764864,0,0.08186962277376,0.43063083952128,0.02678261842944,0.89493873601536,0.91598659080192,3.44477270016e-05,0.00391940757504,1.43661945682944,0.00295790496768
2011,11,0.932877720576,0.00483687189504,0.00442340130816,0.03996719235072,0.01730704693248,0.2022336018432,0.26393124243456,1.2016458349056,0.02242038140928,0.25521655468032,0.24713552894976,0.00531884648448,0.53009620466688,0.12684739359744,0.0622407794688,0,0.06460661412864,0.422522901504,0.1143649857024,0.49709684800512,0.60695035582464,3.12916497408e-05,0.00368698328064,0.9994122330624,0.00298971039744
